status_a,status_b,diff,se_diff,z,p_two_sided,q_BH,different_at_FDR
Rex1-Lo,Rex1-Hi,-2.1708409695417346,3.693022236787276,-0.5878223390905563,0.5566515480091527,1.0,False
Rex1-Lo,2i,-0.25018584245886233,1.510645729508793,-0.16561516546981114,0.8684598117960971,0.8684598117960971,False
Rex1-Hi,2i,1.9206551270828722,3.6888664198704713,0.5206626937579141,0.602601767076232,0.903902650614348,False
