status_a,status_b,diff,se_diff,z,p_two_sided,q_BH,different_at_FDR
Rex1-Lo,Rex1-Hi,0.04802334038503195,0.02166703570441233,2.216424112655722,0.026662469818693465,4.118862084819527e-09,True
Rex1-Lo,2i,0.026141299366563953,0.0043147292481101355,6.058618713564454,1.3729540282731757e-09,4.118862084819527e-09,True
Rex1-Hi,2i,-0.021882041018467996,0.021233302203530015,-1.0305528932202608,0.3027505361807181,4.118862084819527e-09,True
